,ProdTaken,Age,CityTier,Gender,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,MonthlyIncome,NumberofAdultVisited,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
168,0,38.0,3,0,4.0,3.0,5.0,0,2,1,1.0,23686.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
169,0,32.0,1,1,3.0,3.0,4.0,0,2,0,1.0,18038.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
170,0,27.0,1,1,3.0,4.0,1.0,1,4,1,0.0,18058.0,2.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
171,1,19.0,3,0,5.0,5.0,1.0,0,3,1,1.0,17325.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
172,0,36.0,1,1,3.0,4.0,5.0,0,4,1,0.0,17088.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
173,0,30.0,1,1,3.0,5.0,2.0,0,2,0,1.0,18072.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
174,0,45.0,3,0,4.0,5.0,5.0,1,4,0,0.0,20006.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
175,0,56.0,1,0,3.0,5.0,5.0,1,4,1,1.0,19939.92250712251,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
176,0,33.0,1,1,3.0,3.0,1.0,0,3,0,1.0,17500.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
177,1,19.0,1,1,4.0,3.0,2.0,0,5,0,0.0,16102.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
178,0,46.0,3,0,3.0,5.0,2.0,0,2,1,1.0,25453.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
179,0,38.0,1,0,3.0,3.0,2.0,0,2,1,1.0,17288.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
180,0,33.0,1,0,3.0,3.0,1.0,1,4,1,2.0,19939.92250712251,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
181,0,34.0,1,0,3.0,4.0,3.0,0,3,1,0.0,17311.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
182,1,41.0,3,0,3.0,4.0,2.0,1,4,0,2.0,18140.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
183,0,33.0,1,1,4.0,3.0,3.0,0,3,0,0.0,18690.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
184,0,53.0,1,0,2.0,5.0,2.0,0,2,1,1.0,22643.15762925599,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
185,0,33.0,1,0,3.0,4.0,2.0,0,5,0,0.0,17756.0,3.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
186,0,40.0,1,0,3.0,3.0,2.0,0,5,0,1.0,34033.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
187,0,55.0,1,1,2.0,4.0,1.0,0,2,0,2.0,33722.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
188,0,34.0,1,1,4.0,3.0,2.0,0,4,0,0.0,24547.0,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
189,0,51.0,1,0,3.0,4.0,4.0,0,5,0,1.0,28734.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
191,0,27.0,1,0,3.0,4.0,2.0,0,3,1,0.0,17279.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
192,1,35.0,1,1,4.0,3.0,4.0,1,4,1,1.0,20916.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
193,0,43.0,1,1,2.0,3.0,5.0,0,4,0,1.0,17089.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
194,0,45.0,1,1,4.0,3.0,1.0,0,4,1,0.0,31792.0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
195,0,33.0,1,1,2.0,5.0,2.0,1,3,0,2.0,18564.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
196,0,35.0,1,0,3.0,4.0,6.0,0,2,1,0.0,22643.15762925599,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
197,0,42.0,1,0,3.0,3.0,3.0,0,2,0,0.0,20265.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
198,0,38.0,1,1,3.0,3.0,1.0,0,2,0,1.0,21553.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
199,0,38.0,1,1,3.0,3.0,4.0,0,2,0,1.0,21261.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
200,0,27.0,1,1,4.0,5.0,6.0,0,3,0,1.0,22643.15762925599,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
201,0,49.0,1,1,3.0,3.0,2.0,1,2,0,1.0,21804.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
202,0,33.0,1,1,3.0,3.0,2.0,1,3,1,0.0,19939.92250712251,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
203,0,40.0,1,1,3.0,3.0,1.0,1,2,1,1.0,17741.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
204,1,38.0,1,1,3.0,5.0,1.0,1,3,0,1.0,21673.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
205,1,29.0,3,0,3.0,3.0,2.0,0,3,1,1.0,22639.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
206,0,22.0,1,1,2.0,4.0,2.0,1,4,0,0.0,17328.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
207,0,36.0,1,0,3.0,3.0,2.0,0,3,1,2.0,17153.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
208,0,40.0,1,1,4.0,3.0,1.0,0,5,1,0.0,19876.0,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
209,0,46.0,1,1,3.0,5.0,1.0,0,2,0,0.0,24396.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
210,1,32.0,3,1,5.0,3.0,2.0,0,2,1,1.0,25400.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
211,0,30.0,1,1,4.0,3.0,2.0,0,5,1,1.0,23474.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
212,0,27.0,3,0,3.0,3.0,2.0,0,2,1,1.0,24981.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
213,0,51.0,1,1,4.0,4.0,6.0,0,3,1,1.0,27490.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
214,1,30.0,1,0,3.0,5.0,6.0,1,4,1,1.0,17657.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
215,0,41.0,3,0,3.0,3.0,4.0,1,2,0,1.0,28591.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
216,1,30.0,3,0,4.0,5.0,6.0,0,2,0,1.0,21696.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
217,1,29.0,1,1,3.0,3.0,1.0,0,2,0,0.0,17058.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
218,0,45.0,3,0,4.0,3.0,7.0,0,4,1,0.0,23865.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
219,0,54.0,3,0,3.0,5.0,3.0,0,4,1,1.0,20940.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
220,0,36.0,1,1,3.0,4.0,1.0,0,2,0,2.0,20914.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
221,0,33.0,1,0,4.0,4.0,7.0,0,4,0,0.0,17622.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
222,0,37.0,1,1,3.0,3.0,2.0,1,3,0,1.0,27185.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
223,0,38.0,3,1,3.0,3.0,1.0,0,2,1,1.0,25609.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
224,0,31.0,1,1,5.0,3.0,1.0,0,3,1,0.0,22643.15762925599,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
225,0,59.0,1,1,4.0,3.0,4.0,0,3,0,1.0,17177.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226,0,37.0,3,1,3.0,3.0,5.0,0,4,1,0.0,17177.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
227,0,29.0,3,0,3.0,3.0,2.0,0,3,1,0.0,22918.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
228,0,35.0,3,0,3.0,3.0,2.0,0,5,1,0.0,23789.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
229,1,29.0,1,1,4.0,3.0,2.0,1,3,0,1.0,17389.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
230,0,52.0,1,0,4.0,3.0,1.0,0,3,0,0.0,18212.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
231,0,42.0,1,1,3.0,3.0,2.0,0,2,0,1.0,34232.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
232,0,59.0,2,1,3.0,3.0,1.0,0,4,1,0.0,17267.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
233,0,50.0,3,0,3.0,3.0,4.0,0,2,1,1.0,34517.0,2.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
234,1,33.0,1,1,3.0,3.0,6.0,1,2,0,1.0,17436.0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
235,0,43.0,3,0,3.0,3.0,6.0,1,3,0,1.0,31064.0,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
236,1,33.0,1,0,3.0,5.0,1.0,0,3,1,0.0,17707.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
237,0,52.0,3,1,4.0,3.0,2.0,1,2,1,2.0,34068.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
238,0,33.0,3,0,3.0,4.0,3.0,0,3,1,0.0,19939.92250712251,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
239,1,33.0,1,1,4.0,3.0,1.0,1,5,1,0.0,19939.92250712251,3.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
240,0,39.0,1,0,3.0,3.0,1.0,0,3,0,1.0,17232.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
241,0,32.0,3,1,3.0,3.0,1.0,0,4,1,2.0,22643.15762925599,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
242,0,41.0,1,1,3.0,5.0,3.0,0,2,1,0.0,18072.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
243,0,40.0,1,1,3.0,3.0,2.0,0,3,1,1.0,18319.0,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
244,0,45.0,1,1,2.0,3.0,1.0,0,4,1,2.0,34202.0,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
245,0,31.0,1,1,3.0,3.0,1.0,0,4,1,2.0,28675.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
246,0,33.0,1,0,4.0,3.0,2.0,0,2,0,2.0,17911.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
247,0,34.0,1,1,4.0,5.0,7.0,0,4,0,1.0,20957.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
248,0,33.0,1,0,4.0,5.0,3.0,0,4,1,1.0,19939.92250712251,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
249,0,45.0,1,1,2.0,3.0,5.0,0,2,0,2.0,21434.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
250,1,37.0,1,1,3.0,3.0,7.0,0,3,1,2.0,25048.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
251,0,39.0,1,0,3.0,3.0,1.0,0,2,1,1.0,25938.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
252,0,29.0,1,1,3.0,3.0,2.0,0,3,0,0.0,17340.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
253,0,42.0,1,0,2.0,5.0,4.0,1,2,0,0.0,21545.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
254,0,29.0,3,1,3.0,3.0,3.0,0,2,1,1.0,21931.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
255,0,25.0,1,0,3.0,3.0,1.0,0,3,1,1.0,19898.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
256,0,42.0,1,0,4.0,5.0,1.0,1,4,1,0.0,17593.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
257,0,40.0,1,1,3.0,3.0,1.0,0,5,0,0.0,34436.0,2.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
258,0,51.0,1,1,3.0,3.0,2.0,0,4,1,0.0,17723.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
259,1,33.0,1,1,4.0,4.0,1.0,0,3,1,2.0,18479.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
260,0,32.0,1,1,2.0,4.0,2.0,0,2,0,1.0,17794.0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
261,0,38.0,3,1,4.0,3.0,4.0,0,5,1,1.0,20249.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
262,0,32.0,1,1,4.0,5.0,5.0,0,4,0,1.0,17176.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
263,0,46.0,3,0,5.0,4.0,4.0,1,5,1,2.0,31872.0,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
264,1,33.0,1,1,3.0,3.0,3.0,0,4,1,1.0,18485.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
265,0,29.0,3,1,4.0,4.0,3.0,0,4,0,1.0,21644.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
266,0,31.0,1,1,4.0,3.0,1.0,0,3,1,1.0,20582.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
267,0,37.0,1,1,2.0,5.0,2.0,0,5,1,1.0,22643.15762925599,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
268,0,45.0,1,1,3.0,3.0,1.0,1,3,0,0.0,28496.0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
269,0,36.0,1,1,3.0,3.0,1.0,0,5,1,1.0,18210.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
270,0,55.0,1,1,3.0,5.0,1.0,1,2,1,0.0,34045.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
271,1,47.0,1,1,3.0,4.0,2.0,1,3,1,0.0,26849.0,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
272,0,28.0,1,1,3.0,3.0,2.0,0,2,1,1.0,17070.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
273,0,37.0,3,1,3.0,3.0,5.0,0,3,0,0.0,21502.0,3.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
274,0,21.0,1,1,4.0,3.0,2.0,0,5,1,1.0,18230.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
275,0,37.0,1,0,3.0,3.0,3.0,1,3,0,0.0,28603.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
276,0,35.0,1,0,2.0,4.0,1.0,0,5,1,1.0,26996.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
277,0,38.0,3,0,2.0,5.0,2.0,1,3,0,0.0,20605.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
278,0,26.0,1,0,3.0,4.0,2.0,0,5,0,1.0,21397.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
279,0,50.0,1,1,3.0,4.0,4.0,0,5,1,0.0,34144.0,3.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
280,0,53.0,1,1,3.0,3.0,4.0,1,5,0,0.0,32584.0,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
281,0,42.0,3,1,3.0,3.0,2.0,0,3,1,0.0,19907.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
282,0,29.0,3,1,3.0,3.0,2.0,0,2,0,0.0,19554.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
283,0,55.0,1,1,3.0,3.0,4.0,1,2,1,1.0,20415.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
284,0,26.0,1,1,3.0,5.0,2.0,1,3,1,1.0,19741.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
285,0,37.0,1,0,3.0,3.0,2.0,0,2,1,1.0,17115.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
286,1,44.0,1,1,3.0,3.0,4.0,1,5,0,1.0,18161.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
287,0,38.0,1,1,3.0,3.0,1.0,0,3,0,0.0,20745.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
288,1,26.0,1,1,3.0,4.0,3.0,1,2,1,1.0,17373.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
289,0,28.0,1,0,3.0,3.0,2.0,0,4,0,1.0,18310.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
290,0,49.0,1,0,3.0,5.0,1.0,1,3,0,0.0,33665.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
291,0,36.0,1,1,3.0,4.0,5.0,0,2,1,0.0,19485.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
292,0,31.0,3,0,3.0,4.0,2.0,0,3,0,1.0,17789.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
293,1,26.0,3,1,4.0,3.0,2.0,1,2,1,1.0,20828.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
294,0,37.0,1,1,3.0,3.0,2.0,1,2,0,0.0,17326.0,2.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
295,0,42.0,3,0,3.0,4.0,6.0,0,3,1,2.0,28525.0,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
296,1,18.0,1,1,3.0,3.0,2.0,0,4,0,0.0,16420.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
297,0,35.0,3,1,3.0,4.0,1.0,0,2,1,2.0,23020.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
298,0,33.0,1,1,2.0,3.0,5.0,0,5,0,0.0,18688.0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
299,0,51.0,1,1,5.0,4.0,6.0,0,2,0,0.0,20482.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
300,0,41.0,3,1,3.0,4.0,2.0,0,3,1,0.0,31015.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
301,0,18.0,3,0,4.0,3.0,2.0,0,2,1,2.0,16200.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
302,0,28.0,1,1,2.0,5.0,1.0,0,5,0,2.0,20661.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
303,0,31.0,3,1,2.0,3.0,5.0,0,2,1,0.0,21929.0,3.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
304,0,39.0,1,1,2.0,3.0,1.0,0,3,1,0.0,24613.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
305,0,36.0,1,0,3.0,4.0,1.0,0,3,0,0.0,20674.0,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
306,0,32.0,3,1,4.0,3.0,2.0,0,3,1,2.0,20484.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
307,0,38.0,1,0,4.0,4.0,4.0,0,3,1,0.0,27061.0,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
308,0,58.0,1,1,5.0,3.0,3.0,1,2,1,1.0,20660.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
309,0,31.0,1,1,3.0,3.0,1.0,1,4,0,1.0,19821.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
310,0,31.0,2,1,4.0,5.0,4.0,0,3,0,1.0,21410.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
311,0,45.0,1,1,3.0,5.0,2.0,0,2,1,2.0,20210.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
312,0,31.0,1,1,3.0,3.0,1.0,1,4,1,1.0,17695.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
313,0,33.0,1,0,3.0,4.0,7.0,0,3,1,2.0,26878.0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
314,0,39.0,1,1,3.0,5.0,2.0,1,3,1,1.0,32068.0,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
315,0,43.0,1,0,3.0,3.0,1.0,0,5,0,1.0,17455.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
316,0,49.0,1,0,4.0,3.0,1.0,1,3,1,0.0,28964.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
317,1,52.0,1,1,4.0,4.0,3.0,0,2,1,1.0,19941.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
318,0,27.0,1,0,3.0,4.0,2.0,1,3,0,1.0,17478.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
319,0,32.0,3,0,4.0,4.0,2.0,1,2,1,0.0,20228.0,3.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
320,0,27.0,3,1,3.0,3.0,2.0,1,4,1,2.0,22643.15762925599,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
321,0,31.0,3,1,3.0,3.0,5.0,0,2,0,0.0,22547.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
322,0,32.0,1,0,4.0,3.0,1.0,0,3,1,2.0,20055.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
323,1,33.0,1,1,5.0,3.0,6.0,1,3,1,0.0,18464.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
324,0,30.0,1,0,3.0,3.0,2.0,0,3,0,2.0,20775.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
325,0,31.0,1,0,4.0,3.0,2.0,0,2,1,1.0,23943.0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
326,0,39.0,1,1,4.0,3.0,2.0,0,5,1,1.0,34272.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
327,1,39.0,3,0,3.0,3.0,5.0,1,4,1,1.0,20238.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
328,0,33.0,3,1,4.0,3.0,4.0,0,3,1,1.0,19682.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
329,0,47.0,1,1,3.0,3.0,5.0,0,2,0,1.0,33300.0,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
330,0,43.0,1,0,4.0,3.0,2.0,0,3,0,0.0,20257.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
331,0,27.0,3,1,3.0,4.0,1.0,1,2,0,2.0,21349.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
332,0,54.0,1,0,3.0,3.0,4.0,0,4,1,0.0,19869.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
333,0,43.0,1,0,3.0,5.0,1.0,0,5,1,0.0,24985.0,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
334,0,37.0,1,1,3.0,3.0,1.0,0,3,1,0.0,18697.0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
335,0,40.0,3,1,5.0,3.0,3.0,1,3,1,0.0,22457.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
336,1,29.0,1,1,5.0,5.0,2.0,1,3,1,1.0,17119.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
